chanyeol,chanyeol,carneol,48221,PROPN,nsubj,False
gives,give,give,125692,VERB,ROOT,False
sehun,sehun,shun,289365,VERB,dative,False
a,a,a,0,DET,det,True
ride,ride,ride,272642,NOUN,dobj,False
and,and,and,12285,CCONJ,cc,True
teases,tease,tease,317561,VERB,conj,False
a,a,a,0,DET,det,True
little,little,little,173876,ADJ,npadvmod,False
asking,asking,asking,21312,NOUN,advcl,False
if,if,if,146980,SCONJ,mark,True
likes,like,like,172172,VERB,advcl,False
but,but,but,43550,CCONJ,cc,True
then,then,then,320906,ADV,advmod,True
hun,hun,hun,145105,PROPN,nsubj,False
takes,take,take,315491,VERB,ROOT,False
control,control,control,67797,NOUN,dobj,False
and,and,and,12285,CCONJ,cc,True
starts,start,start,302958,VERB,conj,False
pounding,pound,pound,244909,VERB,amod,False
h,h,h,131712,NOUN,dobj,False
