A,a,a,0,DET,det,True
New,new,new,199367,ADJ,compound,False
Normal,normal,normal,208534,NOUN,ROOT,False
Investigate,investigate,investigate,157172,VERB,ROOT,False
how,how,how,144540,ADV,advmod,True
Covid-19,Covid-19,covid,71525,PROPN,nsubj,False
is,be,be,29345,AUX,aux,True
changing,change,change,52470,VERB,ccomp,False
world,world,world,367566,NOUN,dobj,False
A,a,a,0,DET,det,True
New,new,new,199367,ADJ,compound,False
Normal,normal,normal,208534,NOUN,ROOT,False
Investigate,investigate,investigate,157172,VERB,ROOT,False
how,how,how,144540,ADV,advmod,True
Covid-19,Covid-19,covid,71525,PROPN,nsubj,False
is,be,be,29345,AUX,aux,True
changing,change,change,52470,VERB,ccomp,False
world,world,world,367566,NOUN,dobj,False
