Took,Took,took,325689,PROPN,ROOT,False
years,year,year,146706,NOUN,dobj,False
but,but,but,43550,CCONJ,cc,True
's,be,be,29345,AUX,conj,True
finally,finally,finally,112856,ADV,advmod,False
out,out,out,216108,ADV,advmod,True
An,an,an,11448,DET,det,True
investigation,investigation,investigation,157177,NOUN,ROOT,False
reconstructing,reconstruct,reconstruct,263401,VERB,acl,False
how,how,how,144540,ADV,advmod,True
nearly,nearly,nearly,197611,ADV,advmod,False
acres,acre,acre,2793,NOUN,nsubj,False
of,of,of,211535,ADP,prep,True
Indigenous,indigenous,indigenous,150981,ADJ,amod,False
land,land,land,167907,NOUN,pobj,False
funded,fund,fund,120158,VERB,ccomp,False
the,the,the,320691,DET,dobj,True
