So,so,so,295959,ADV,advmod,True
Chappelle,Chappelle,chapelled,52616,PROPN,nsubj,False
starts,start,start,302958,VERB,ROOT,False
talking,talk,talk,315639,VERB,xcomp,False
about,about,about,756,ADP,prep,True
Eric,Eric,eric,103657,PROPN,compound,False
Garner,Garner,garner,122203,PROPN,pobj,False
and,and,and,12285,CCONJ,cc,True
wathching,wathche,watched,363062,VERB,conj,False
get,get,get,124419,VERB,auxpass,True
murdered,murder,murder,195668,VERB,xcomp,False
in,in,in,149313,ADP,prep,True
cold,cold,cold,62658,ADJ,amod,False
blood,blood,blood,36415,NOUN,pobj,False
on,on,on,212644,ADP,prep,True
camera,camera,camera,45675,NOUN,pobj,False
and,and,and,12285,CCONJ,cc,True
how,how,how,144540,ADV,advmod,True
makes,make,make,178090,VERB,conj,False
hi,hi,hi,138127,ADV,intj,False
