only,only,only,212848,ADV,advmod,True
took,take,take,315491,VERB,ROOT,False
protests,protest,protest,253491,NOUN,dobj,False
in,in,in,149313,ADP,prep,True
all,all,all,8522,DET,det,True
states,state,state,303029,NOUN,pobj,False
arrested,arrest,arrest,20204,VERB,conj,False
millions,million,million,187421,NOUN,conj,False
in,in,in,149313,ADP,prep,True
property,property,property,252601,NOUN,compound,False
damage,damage,damage,76498,NOUN,pobj,False
rubber,rubber,rubber,275093,NOUN,compound,False
bullets,bullet,bullet,42530,NOUN,conj,False
tear,tear,tear,317512,ADJ,amod,False
gas,gas,gas,122327,NOUN,conj,False
A,a,a,0,DET,det,True
BARRAGE,barrage,barrage,28285,NOUN,conj,False
fr,fr,fr,118124,ADP,prep,False
only,only,only,212848,ADV,advmod,True
took,take,take,315491,VERB,ROOT,False
protests,protest,protest,253491,NOUN,dobj,False
in,in,in,149313,ADP,prep,True
all,all,all,8522,DET,det,True
states,state,state,303029,NOUN,pobj,False
arrested,arrest,arrest,20204,VERB,conj,False
millions,million,million,187421,NOUN,conj,False
in,in,in,149313,ADP,prep,True
property,property,property,252601,NOUN,compound,False
damage,damage,damage,76498,NOUN,pobj,False
rubber,rubber,rubber,275093,NOUN,compound,False
bullets,bullet,bullet,42530,NOUN,conj,False
tear,tear,tear,317512,ADJ,amod,False
gas,gas,gas,122327,NOUN,conj,False
A,a,a,0,DET,det,True
BARRAGE,barrage,barrage,28285,NOUN,conj,False
fr,fr,fr,118124,ADP,prep,False
