i,i,i,145455,PRON,nsubj,True
am,be,be,29345,AUX,ROOT,True
a,a,a,0,DET,det,True
female,female,female,111131,ADJ,amod,False
villain,villain,villain,359728,NOUN,amod,False
apologist,apologist,apologist,17271,NOUN,attr,False
female,female,female,111131,ADJ,amod,False
villains,villain,villain,359728,NOUN,nsubj,False
can,can,can,45964,VERB,aux,True
do,do,do,90528,AUX,ROOT,True
nothing,nothing,nothing,208898,PRON,dobj,True
wrong,wrong,wrong,368091,ADJ,amod,False
all,all,all,8522,DET,nsubjpass,True
of,of,of,211535,ADP,prep,True
crimes,crime,crime,72941,NOUN,pobj,False
have,have,have,134390,AUX,aux,True
been,be,be,29345,AUX,auxpass,True
forgiven,forgive,forgive,117243,VERB,ROOT,False
because,because,because,29780,SCONJ,mark,True
ar,ar,ar,18291,VERB,advcl,False
i,i,i,145455,PRON,nsubj,True
am,be,be,29345,AUX,ROOT,True
a,a,a,0,DET,det,True
female,female,female,111131,ADJ,amod,False
villain,villain,villain,359728,NOUN,amod,False
apologist,apologist,apologist,17271,NOUN,attr,False
female,female,female,111131,ADJ,amod,False
villains,villain,villain,359728,NOUN,nsubj,False
can,can,can,45964,VERB,aux,True
do,do,do,90528,AUX,ROOT,True
nothing,nothing,nothing,208898,PRON,dobj,True
wrong,wrong,wrong,368091,ADJ,amod,False
all,all,all,8522,DET,nsubjpass,True
of,of,of,211535,ADP,prep,True
crimes,crime,crime,72941,NOUN,pobj,False
have,have,have,134390,AUX,aux,True
been,be,be,29345,AUX,auxpass,True
forgiven,forgive,forgive,117243,VERB,ROOT,False
because,because,because,29780,SCONJ,mark,True
ar,ar,ar,18291,VERB,advcl,False
