Protests,Protests,protests,253514,PROPN,nsubj,False
ignite,ignite,ignite,147047,VERB,ROOT,False
in,in,in,149313,ADP,prep,True
LA,LA,la,166590,PROPN,pobj,False
inspired,inspire,inspire,153796,VERB,acl,False
by,by,by,33133,ADP,agent,True
similar,similar,similar,290827,ADJ,amod,False
actions,action,action,3227,NOUN,pobj,False
across,across,across,3036,ADP,prep,True
the,the,the,320691,DET,det,True
country,country,country,71230,NOUN,pobj,False
in,in,in,149313,ADP,prep,True
Minneapolis,Minneapolis,minneapolis,187970,PROPN,pobj,False
after,after,after,5615,ADP,prep,True
police,police,police,241679,NOUN,compound,False
killing,killing,killing,164606,NOUN,pobj,False
of,of,of,211535,ADP,prep,True
GeorgeFloyd,GeorgeFloyd,george,124030,PROPN,compound,False
MOR,MOR,mor,193257,PROPN,pobj,False
