do,do,do,90528,AUX,aux,True
nt,not,not,208798,PART,neg,False
wait,wait,wait,362072,VERB,ROOT,False
for,for,for,116301,ADP,mark,True
BT,BT,bt,41899,PROPN,nmod,False
S,S,s,275971,PROPN,compound,False
totalk,totalk,total,326445,NOUN,nsubj,False
about,about,about,756,ADP,prep,True
black,black,black,35431,ADJ,amod,False
lives,life,life,171890,NOUN,pobj,False
matter,matter,matter,181309,VERB,advcl,False
for,for,for,116301,ADP,mark,True
to,to,to,324862,PART,aux,True
start,start,start,302958,VERB,advcl,False
helping,help,help,135801,VERB,xcomp,False
with,with,with,366582,ADP,prep,True
do,do,do,90528,AUX,aux,True
nt,not,not,208798,PART,neg,False
wait,wait,wait,362072,VERB,ROOT,False
for,for,for,116301,ADP,mark,True
BT,BT,bt,41899,PROPN,nmod,False
S,S,s,275971,PROPN,compound,False
totalk,totalk,total,326445,NOUN,nsubj,False
about,about,about,756,ADP,prep,True
black,black,black,35431,ADJ,amod,False
lives,life,life,171890,NOUN,pobj,False
matter,matter,matter,181309,VERB,advcl,False
for,for,for,116301,ADP,mark,True
to,to,to,324862,PART,aux,True
start,start,start,302958,VERB,advcl,False
helping,help,help,135801,VERB,xcomp,False
with,with,with,366582,ADP,prep,True
