Yea,yea,yea,146695,NOUN,npadvmod,False
there,there,there,321216,PRON,expl,True
s,s,s,275971,VERB,ROOT,False
other,other,other,215836,ADJ,amod,True
stuff,stuff,stuff,306820,NOUN,attr,False
going,go,go,127161,VERB,acl,False
on,on,on,212644,ADP,prep,True
the,the,the,320691,DET,det,True
world,world,world,367566,NOUN,pobj,False
This,this,this,322217,DET,nsubj,True
is,be,be,29345,AUX,ccomp,True
a,a,a,0,DET,det,True
lot,lot,lot,175365,NOUN,npadvmod,False
more,more,more,193383,ADV,advmod,True
important,important,important,148877,ADJ,acomp,False
address,address,address,3590,NOUN,nsubjpass,False
got,get,get,124419,VERB,auxpass,False
leaked,leak,leak,169600,VERB,ROOT,False
Yea,yea,yea,146695,NOUN,npadvmod,False
there,there,there,321216,PRON,expl,True
s,s,s,275971,VERB,ROOT,False
other,other,other,215836,ADJ,amod,True
stuff,stuff,stuff,306820,NOUN,attr,False
going,go,go,127161,VERB,acl,False
on,on,on,212644,ADP,prep,True
the,the,the,320691,DET,det,True
world,world,world,367566,NOUN,pobj,False
This,this,this,322217,DET,nsubj,True
is,be,be,29345,AUX,ccomp,True
a,a,a,0,DET,det,True
lot,lot,lot,175365,NOUN,npadvmod,False
more,more,more,193383,ADV,advmod,True
important,important,important,148877,ADJ,acomp,False
address,address,address,3590,NOUN,nsubjpass,False
got,get,get,124419,VERB,auxpass,False
leaked,leak,leak,169600,VERB,ROOT,False
