How,how,how,144540,ADV,advmod,True
to,to,to,324862,PART,aux,True
get,get,get,124419,AUX,ROOT,True
richer,rich,rich,272520,ADJ,acomp,False
in,in,in,149313,ADP,nmod,True
ABC,ABC,abc,234,PROPN,pobj,False
News,News,news,199421,PROPN,dobj,False
via,via,via,359224,ADP,prep,True
How,how,how,144540,ADV,advmod,True
to,to,to,324862,PART,aux,True
get,get,get,124419,AUX,ROOT,True
richer,rich,rich,272520,ADJ,acomp,False
in,in,in,149313,ADP,nmod,True
ABC,ABC,abc,234,PROPN,pobj,False
News,News,news,199421,PROPN,dobj,False
via,via,via,359224,ADP,prep,True
