not,not,not,208798,PART,preconj,True
only,only,only,212848,ADV,advmod,True
footwork,footwork,footwork,116278,NOUN,nsubj,False
is,be,be,29345,AUX,ROOT,True
superior,superior,superior,312150,ADJ,acomp,False
and,and,and,12285,CCONJ,cc,True
so,so,so,295959,ADV,advmod,True
clean,clean,clean,59613,ADJ,conj,False
all,all,all,8522,DET,predet,True
the,the,the,320691,DET,det,True
time,time,time,323746,NOUN,npadvmod,False
but,but,but,43550,CCONJ,cc,True
jongin,jongin,johnin,161561,PROPN,poss,False
's,'s,s,275971,PART,case,True
knee,knee,knee,165484,NOUN,compound,False
work,work,work,367468,NOUN,nsubj,False
is,be,be,29345,AUX,ROOT,True
also,also,also,9416,ADV,advmod,True
so,so,so,295959,ADV,advmod,True
a,a,a,0,DET,det,True
beautiful,beautiful,beautiful,29674,ADJ,amod,False
and,and,and,12285,CCONJ,cc,True
sharp,sharp,sharp,287545,ADJ,conj,False
https,https,hts,144605,NOUN,ROOT,False
