Trevor,Trevor,trevor,329057,PROPN,compound,False
Rabin,Rabin,rabin,259293,PROPN,ROOT,False
movie,movie,movie,194399,NOUN,compound,False
soundtrack,soundtrack,soundtrack,297880,NOUN,compound,False
composer,composer,composer,64777,PROPN,appos,False
amp,amp,amp,10991,PROPN,conj,False
former,former,former,117417,ADJ,amod,True
guitarist,guitarist,guitarist,131144,NOUN,nmod,False
vocalist,vocalist,vocalist,360884,NOUN,nmod,False
keyboardist,keyboardist,keyboards,163643,NOUN,appos,False
for,for,for,116301,ADP,prep,True
Yes,Yes,yes,146918,PROPN,pobj,False
amp,amp,amp,10991,PROPN,conj,False
Rabbitt,Rabbitt,rabbit,259237,PROPN,nsubj,False
turns,turn,turn,332792,VERB,ROOT,False
t,t,t,314735,NOUN,dobj,False
Trevor,Trevor,trevor,329057,PROPN,compound,False
Rabin,Rabin,rabin,259293,PROPN,ROOT,False
movie,movie,movie,194399,NOUN,compound,False
soundtrack,soundtrack,soundtrack,297880,NOUN,compound,False
composer,composer,composer,64777,PROPN,appos,False
amp,amp,amp,10991,PROPN,conj,False
former,former,former,117417,ADJ,amod,True
guitarist,guitarist,guitarist,131144,NOUN,nmod,False
vocalist,vocalist,vocalist,360884,NOUN,nmod,False
keyboardist,keyboardist,keyboards,163643,NOUN,appos,False
for,for,for,116301,ADP,prep,True
Yes,Yes,yes,146918,PROPN,pobj,False
amp,amp,amp,10991,PROPN,conj,False
Rabbitt,Rabbitt,rabbit,259237,PROPN,nsubj,False
turns,turn,turn,332792,VERB,ROOT,False
t,t,t,314735,NOUN,dobj,False
