These,these,these,321594,DET,det,True
resources,resource,resource,269662,NOUN,nsubj,False
in,in,in,149313,ADP,prep,True
FaithatHome,FaithatHome,fathomed,110287,PROPN,compound,False
series,series,series,286094,NOUN,pobj,False
on,on,on,212644,ADP,prep,True
the,the,the,320691,DET,det,True
theme,theme,theme,320895,NOUN,pobj,False
of,of,of,211535,ADP,prep,True
love,love,love,175534,NOUN,pobj,False
are,be,be,29345,AUX,ROOT,True
superb,superb,superb,311423,ADJ,acomp,False
Watch,watch,watch,363049,VERB,ROOT,False
and,and,and,12285,CCONJ,cc,True
use,use,use,355958,VERB,conj,False
here,here,here,136991,ADV,advmod,True
