Beshies,Beshies,beshivers,32333,PROPN,compound,False
Question,Question,question,258416,PROPN,ROOT,False
Anong,Anong,anon,13793,PROPN,nmod,False
favorite,favorite,favorite,110510,ADJ,amod,False
mong,mong,mong,191905,ADJ,compound,False
Magazine,Magazine,magazine,177355,PROPN,compound,False
Cover,Cover,cover,71476,PROPN,compound,False
Shoot,Shoot,shoot,288779,PROPN,compound,False
ni,ni,ni,199521,PROPN,compound,False
Beshie,Beshie,beshine,32329,PROPN,compound,False
Maymay,Maymay,mayday,177765,PROPN,ROOT,False
Share,share,share,287481,VERB,ROOT,False
na,na,na,196397,ADP,prep,False
yan,yan,yan,145645,PROPN,npadvmod,False
MaymayEntrata,MaymayEntrata,acalyptrata,1270,PROPN,ROOT,False
