This,this,this,322217,DET,nsubj,True
makes,make,make,178090,VERB,ROOT,False
blood,blood,blood,36415,NOUN,compound,False
boil,boil,boil,37423,NOUN,ccomp,False
The,the,the,320691,DET,det,True
governors,governor,governor,128399,NOUN,compound,False
actions,action,action,3227,NOUN,nsubj,False
are,be,be,29345,AUX,ROOT,True
reprehensible,reprehensible,reprehensible,268471,ADJ,acomp,False
and,and,and,12285,CCONJ,cc,True
put,put,put,257261,VERB,conj,True
mom,mom,mom,191625,NOUN,dobj,False
and,and,and,12285,CCONJ,cc,True
dad,dad,dad,76084,NOUN,conj,False
in,in,in,149313,ADP,prep,True
immediate,immediate,immediate,147907,ADJ,amod,False
danger,danger,danger,76753,NOUN,compound,False
Mississ,Mississ,missises,190079,PROPN,pobj,False
