Say,say,say,276740,VERB,ROOT,True
names,name,name,196686,NOUN,dobj,False
Trayvon,Trayvon,rayon,260125,PROPN,compound,False
Martin,Martin,martin,180504,PROPN,ROOT,False
loved,love,love,175534,VERB,ROOT,False
football,football,football,116135,NOUN,dobj,False
building,build,build,42364,VERB,advcl,False
dirt,dirt,dirt,86847,NOUN,compound,False
bikes,bike,bike,33821,NOUN,dobj,False
and,and,and,12285,CCONJ,cc,True
wanted,want,want,362465,VERB,conj,False
to,to,to,324862,PART,aux,True
fly,fly,fly,114525,VERB,xcomp,False
or,or,or,213904,CCONJ,cc,True
repair,repair,repair,267984,VERB,conj,False
airplanes,airplane,airplane,6965,NOUN,dobj,False
https,https,hts,144605,NOUN,ROOT,False
