small,small,small,294676,ADJ,amod,False
sign,sign,sign,290081,NOUN,nsubj,False
that,that,that,320639,SCONJ,mark,True
protesters,protester,protester,253507,NOUN,nsubj,False
are,be,be,29345,AUX,aux,True
nt,not,not,208798,PART,neg,False
causing,cause,cause,50043,VERB,acl,False
escalation,escalation,escalation,104100,NOUN,dobj,False
is,be,be,29345,AUX,ROOT,True
are,be,be,29345,AUX,ccomp,True
nt,not,not,208798,PART,neg,False
the,the,the,320691,DET,det,True
ones,one,one,212715,NOUN,attr,False
who,who,who,365278,PRON,nsubj,True
showed,show,show,289042,VERB,relcl,False
up,up,up,354457,ADP,prt,True
with,with,with,366582,ADP,prep,True
tanks,tank,tank,316128,NOUN,pobj,False
small,small,small,294676,ADJ,amod,False
sign,sign,sign,290081,NOUN,nsubj,False
that,that,that,320639,SCONJ,mark,True
protesters,protester,protester,253507,NOUN,nsubj,False
are,be,be,29345,AUX,aux,True
nt,not,not,208798,PART,neg,False
causing,cause,cause,50043,VERB,acl,False
escalation,escalation,escalation,104100,NOUN,dobj,False
is,be,be,29345,AUX,ROOT,True
are,be,be,29345,AUX,ccomp,True
nt,not,not,208798,PART,neg,False
the,the,the,320691,DET,det,True
ones,one,one,212715,NOUN,attr,False
who,who,who,365278,PRON,nsubj,True
showed,show,show,289042,VERB,relcl,False
up,up,up,354457,ADP,prt,True
with,with,with,366582,ADP,prep,True
tanks,tank,tank,316128,NOUN,pobj,False
