Oh,oh,oh,211771,INTJ,intj,False
dear,dear,dear,77603,ADJ,ROOT,False
talking,talk,talk,315639,VERB,advcl,False
of,of,of,211535,ADP,prep,True
clever,clever,clever,59869,ADJ,pobj,False
ca,can,can,45964,VERB,aux,True
nt,not,not,208798,PART,neg,False
event,event,event,106111,NOUN,nsubj,False
tell,tell,tell,318356,VERB,ROOT,False
a,a,a,0,DET,det,True
joke,joke,joke,161668,NOUN,dobj,False
cleverly,cleverly,cleverly,59875,ADV,advmod,False
Just,just,just,162503,ADV,advmod,True
showed,show,show,289042,VERB,ROOT,False
up,up,up,354457,ADP,prt,True
as,as,as,20837,SCONJ,advmod,True
as,as,as,20837,SCONJ,advmod,True
smart,smart,smart,294729,ADJ,amod,False
arse,arse,arse,20347,NOUN,advmod,False
