Giggles,Giggles,giggles,124838,PROPN,nsubj,False
included,include,include,149975,VERB,ROOT,False
in,in,in,149313,ADP,prep,True
every,every,every,106158,DET,det,True
session,session,session,286585,NOUN,pobj,False
findom,findom,fandom,109690,NOUN,amod,False
bbwdomme,bbwdomme,abdomen,260,NOUN,compound,False
femdom,femdom,fiefdom,112315,ADJ,dobj,False
Ohiofemdom,Ohiofemdom,wifedom,365594,PROPN,compound,False
payslut,payslut,playsuit,238846,NOUN,compound,False
footplay,footplay,footplate,116229,NOUN,nsubj,False
worship,worship,worship,367675,PROPN,ROOT,False
cashmeet,cashmeet,cashment,48885,PROPN,nsubj,False
shoeplay,shoeplay,horseplay,144058,VERB,ccomp,False
eb,eb,deb,77682,PROPN,punct,False
