PHUN,PHUN,hun,145105,PROPN,pobj,False
Phunware,Phunware,spunware,301495,PROPN,compound,False
Launches,Launches,launches,169155,PROPN,compound,False
RAPID,rapid,rapid,260725,NOUN,compound,False
A,a,a,0,NOUN,det,True
Mobile,Mobile,mobile,190942,PROPN,compound,False
Application,Application,application,17811,PROPN,compound,False
Solution,Solution,solution,296901,PROPN,ROOT,False
for,for,for,116301,ADP,prep,True
Small,Small,small,294676,PROPN,amod,False
and,and,and,12285,CCONJ,cc,True
Midsize,Midsize,isize,158681,PROPN,conj,False
Businesses,business,business,43481,NOUN,pobj,False
