MCountdown,MCountdown,countdown,70601,PROPN,nummod,False
Digital-,Digital-,digital,85441,PROPN,nummod,False
Album-,Album-,album,7508,PROPN,nummod,False
Global,Global,global,126455,PROPN,nmod,False
Votes-,Votes-,votes,361416,PROPN,nummod,False
Social,Social,social,296098,PROPN,nmod,False
Media-,Media-,media,181993,PROPN,nummod,False
Broadcast-,Broadcast-,broadcast,41049,PROPN,nummod,False
MCountdown,MCountdown,countdown,70601,PROPN,nummod,False
Digital-,Digital-,digital,85441,PROPN,nummod,False
Album-,Album-,album,7508,PROPN,nummod,False
Global,Global,global,126455,PROPN,nmod,False
Votes-,Votes-,votes,361416,PROPN,nummod,False
Social,Social,social,296098,PROPN,nmod,False
Media-,Media-,media,181993,PROPN,nummod,False
Broadcast-,Broadcast-,broadcast,41049,PROPN,nummod,False
