ISIS,ISIS,isis,158680,PROPN,amod,False
terrorist,terrorist,terrorist,319630,NOUN,nsubj,False
from,from,from,119298,ADP,prep,True
Kerala,Kerala,kerana,163895,PROPN,pobj,False
carried,carry,carry,48501,VERB,ROOT,False
out,out,out,216108,ADP,prt,True
attack,attack,attack,22933,NOUN,dobj,False
on,on,on,212644,ADP,prep,True
Gurudwara,Gurudwara,gurdwara,131469,PROPN,pobj,False
in,in,in,149313,ADP,prep,True
Kabul,Kabul,kabuli,162680,PROPN,pobj,False
And,and,and,12285,CCONJ,cc,True
some,some,some,297029,DET,det,True
people,people,people,230162,NOUN,nsubj,False
will,will,will,365768,VERB,aux,True
be,be,be,29345,AUX,ROOT,True
proud,proud,proud,253981,ADJ,acomp,False
about,about,about,756,ADP,prep,True
How,how,how,144540,ADV,advmod,True
sick,sick,sick,289609,ADJ,amod,False
c,c,c,43829,NOUN,ROOT,False
