People,People,people,230162,NOUN,nsubj,False
go,go,go,127161,VERB,ROOT,True
like,like,like,172172,INTJ,intj,False
stop,stop,stop,305323,VERB,advcl,False
undercharing,underchare,undercharge,338972,VERB,xcomp,False
for,for,for,116301,ADP,prep,True
work,work,work,367468,NOUN,pobj,False
Charge,charge,charge,52797,VERB,ROOT,False
more,more,more,193383,ADV,advmod,True
Like,like,like,172172,INTJ,ROOT,False
hr,hr,hr,144593,NOUN,pobj,False
for,for,for,116301,ADP,prep,True
an,an,an,11448,DET,det,True
art,art,art,20445,NOUN,compound,False
commission,commission,commission,64080,NOUN,pobj,False
or,or,or,213904,CCONJ,cc,True
per,per,per,230311,ADP,prep,True
second,second,second,282753,NOUN,pobj,False
of,of,of,211535,ADP,prep,True
an,an,an,11448,DET,pobj,True
People,People,people,230162,NOUN,nsubj,False
go,go,go,127161,VERB,ROOT,True
like,like,like,172172,INTJ,intj,False
stop,stop,stop,305323,VERB,advcl,False
undercharing,underchare,undercharge,338972,VERB,xcomp,False
for,for,for,116301,ADP,prep,True
work,work,work,367468,NOUN,pobj,False
Charge,charge,charge,52797,VERB,ROOT,False
more,more,more,193383,ADV,advmod,True
Like,like,like,172172,INTJ,ROOT,False
hr,hr,hr,144593,NOUN,pobj,False
for,for,for,116301,ADP,prep,True
an,an,an,11448,DET,det,True
art,art,art,20445,NOUN,compound,False
commission,commission,commission,64080,NOUN,pobj,False
or,or,or,213904,CCONJ,cc,True
per,per,per,230311,ADP,prep,True
second,second,second,282753,NOUN,pobj,False
of,of,of,211535,ADP,prep,True
an,an,an,11448,DET,pobj,True
