BLUEFALL,BLUEFALL,blueball,36692,NOUN,ROOT,False
the,the,the,320691,DET,det,True
officers,officer,officer,211608,NOUN,nsubj,False
who,who,who,365278,PRON,nsubj,True
murdered,murder,murder,195668,VERB,relcl,False
Breonna,Breonna,brehonia,40421,PROPN,compound,False
Taylor,Taylor,taylor,315380,PROPN,dobj,False
have,have,have,134390,AUX,relcl,True
yet,yet,yet,146952,ADV,advmod,True
to,to,to,324862,PART,aux,True
be,be,be,29345,AUX,auxpass,True
arrested,arrest,arrest,20204,VERB,xcomp,False
Brett,Brett,brett,40469,PROPN,compound,False
Hankison,Hankison,anisoin,13314,PROPN,oprd,False
Jonathan,Jonathan,jonathan,161746,PROPN,compound,False
Mattingly,Mattingly,rattingly,261145,PROPN,conj,False
and,and,and,12285,CCONJ,cc,True
Myles,Myles,myceles,185710,PROPN,compound,False
C,C,c,43829,PROPN,conj,False
