inspiration,inspiration,inspiration,153786,NOUN,ROOT,False
idol,idol,idol,146612,NOUN,ROOT,False
happiness,happiness,happiness,133519,NOUN,ROOT,False
has,have,have,134390,AUX,ROOT,True
the,the,the,320691,DET,det,True
biggest,big,big,33680,ADJ,amod,False
heart,heart,heart,134817,NOUN,dobj,False
and,and,and,12285,CCONJ,cc,True
i,i,i,145455,PRON,nsubj,True
love,love,love,175534,VERB,conj,False
for,for,for,116301,ADP,prep,True
every,every,every,106158,DET,det,True
single,single,single,291702,ADJ,amod,False
thing,thing,thing,321869,NOUN,pobj,False
does,do,do,90528,AUX,relcl,True
sh,sh,sh,286989,PROPN,ROOT,False
inspiration,inspiration,inspiration,153786,NOUN,ROOT,False
idol,idol,idol,146612,NOUN,ROOT,False
happiness,happiness,happiness,133519,NOUN,ROOT,False
has,have,have,134390,AUX,ROOT,True
the,the,the,320691,DET,det,True
biggest,big,big,33680,ADJ,amod,False
heart,heart,heart,134817,NOUN,dobj,False
and,and,and,12285,CCONJ,cc,True
i,i,i,145455,PRON,nsubj,True
love,love,love,175534,VERB,conj,False
for,for,for,116301,ADP,prep,True
every,every,every,106158,DET,det,True
single,single,single,291702,ADJ,amod,False
thing,thing,thing,321869,NOUN,pobj,False
does,do,do,90528,AUX,relcl,True
sh,sh,sh,286989,PROPN,ROOT,False
