JENNIE,JENNIE,jennie,160865,PROPN,nmod,False
OPENING,OPENING,opening,213243,PROPN,compound,False
FAIRY,FAIRY,fairy,109315,PROPN,nsubj,False
is,be,be,29345,AUX,aux,True
now,now,now,209199,ADV,advmod,True
Trending,trend,trend,328944,VERB,ROOT,False
WORLDWIDE,WORLDWIDE,worldwide,367593,PROPN,dobj,False
at,at,at,22372,ADP,prep,True
JENNIE,JENNIE,jennie,160865,PROPN,compound,False
LadyGaga,LadyGaga,lallygag,167531,PROPN,compound,False
Ch,ch,ch,51819,NOUN,ROOT,False
JENNIE,JENNIE,jennie,160865,PROPN,nmod,False
OPENING,OPENING,opening,213243,PROPN,compound,False
FAIRY,FAIRY,fairy,109315,PROPN,nsubj,False
is,be,be,29345,AUX,aux,True
now,now,now,209199,ADV,advmod,True
Trending,trend,trend,328944,VERB,ROOT,False
WORLDWIDE,WORLDWIDE,worldwide,367593,PROPN,dobj,False
at,at,at,22372,ADP,prep,True
JENNIE,JENNIE,jennie,160865,PROPN,compound,False
LadyGaga,LadyGaga,lallygag,167531,PROPN,compound,False
Ch,ch,ch,51819,NOUN,ROOT,False
