go,go,go,127161,VERB,ROOT,True
ahead,ahead,ahead,6628,ADV,advmod,False
and,and,and,12285,CCONJ,cc,True
Google,Google,googlies,127944,PROPN,conj,False
all,all,all,8522,DET,predet,True
the,the,the,320691,DET,det,True
journalists,journalist,journalist,161884,NOUN,dobj,False
who,who,who,365278,PRON,nsubj,True
pushed,push,push,257178,VERB,relcl,False
Clinton,Clinton,clinton,60105,PROPN,compound,False
Foundation,Foundation,foundation,117917,PROPN,compound,False
smear,smear,smear,294776,NOUN,dobj,False
in,in,in,149313,ADP,prep,True
right,right,right,272806,ADJ,amod,False
wing,wing,wing,366126,NOUN,appos,False
mainstream,mainstream,mainstream,177925,NOUN,conj,False
and,and,and,12285,CCONJ,cc,True
progr,progr,prog,251828,NOUN,conj,False
go,go,go,127161,VERB,ROOT,True
ahead,ahead,ahead,6628,ADV,advmod,False
and,and,and,12285,CCONJ,cc,True
Google,Google,googlies,127944,PROPN,conj,False
all,all,all,8522,DET,predet,True
the,the,the,320691,DET,det,True
journalists,journalist,journalist,161884,NOUN,dobj,False
who,who,who,365278,PRON,nsubj,True
pushed,push,push,257178,VERB,relcl,False
Clinton,Clinton,clinton,60105,PROPN,compound,False
Foundation,Foundation,foundation,117917,PROPN,compound,False
smear,smear,smear,294776,NOUN,dobj,False
in,in,in,149313,ADP,prep,True
right,right,right,272806,ADJ,amod,False
wing,wing,wing,366126,NOUN,appos,False
mainstream,mainstream,mainstream,177925,NOUN,conj,False
and,and,and,12285,CCONJ,cc,True
progr,progr,prog,251828,NOUN,conj,False
