Hey,hey,hey,135346,INTJ,intj,False
if,if,if,146980,SCONJ,mark,True
re,be,be,29345,VERB,advcl,True
in,in,in,149313,ADP,prep,True
the,the,the,320691,DET,det,True
miami,miami,miami,185632,PROPN,pobj,False
or,or,or,213904,CCONJ,cc,True
Fort,Fort,fort,117624,PROPN,compound,False
Lauderdale,Lauderdale,lauderdale,169109,PROPN,compound,False
area,area,area,19298,NOUN,conj,False
please,please,please,239622,INTJ,intj,True
repost,repost,repost,268423,VERB,ROOT,False
this,this,this,322217,DET,dobj,True
mother,mother,mother,193933,NOUN,nsubj,False
is,be,be,29345,AUX,ROOT,True
worried,worried,worried,367640,ADJ,acomp,False
