excuse,excuse,excuse,106913,VERB,ROOT,False
but,but,but,43550,CCONJ,cc,True
blackpink,blackpink,blackprint,35561,PROPN,nsubj,False
has,have,have,134390,AUX,conj,True
members,member,member,183109,NOUN,dobj,False
Jennie,Jennie,jennie,160865,PROPN,conj,False
Ros,Ros,ros,274418,PROPN,conj,False
Lisa,Lisa,lisa,173413,PROPN,conj,False
and,and,and,12285,CCONJ,cc,True
JISOO,JISOO,iso,158748,PROPN,conj,False
would,would,would,367745,VERB,aux,True
u,u,u,333554,PRON,poss,False
mind,mind,mind,187702,VERB,ROOT,False
to,to,to,324862,PART,aux,True
change,change,change,52470,VERB,relcl,False
ur,ur,ur,355246,PROPN,amod,False
story,story,story,305411,NOUN,dobj,False
and,and,and,12285,CCONJ,cc,True
not,not,not,208798,PART,neg,True
cro,cro,cro,73525,PROPN,conj,False
