Is,be,be,29345,AUX,ROOT,True
actually,actually,actually,3298,ADV,advmod,False
that,that,that,320639,SCONJ,advmod,True
hard,hard,hard,133614,ADJ,acomp,False
to,to,to,324862,PART,aux,True
hear,hear,hear,134794,VERB,xcomp,False
when,when,when,364637,ADV,advmod,True
a,a,a,0,DET,det,True
diesel,diesel,diesel,85182,NOUN,nsubj,False
is,be,be,29345,AUX,ccomp,True
in,in,in,149313,ADP,prep,True
the,the,the,320691,DET,det,True
drive,drive,drive,93179,NOUN,pobj,False
thru,thru,thru,322873,ADP,prep,True
line,line,line,172722,NOUN,pobj,False
or,or,or,213904,CCONJ,cc,True
do,do,do,90528,AUX,conj,True
all,all,all,8522,DET,appos,True
just,just,just,162503,ADV,advmod,True
like,like,like,172172,SCONJ,mark,False
to,to,to,324862,PART,aux,True
waste,waste,waste,362983,VERB,advcl,False
fuel,fuel,fuel,119783,NOUN,dobj,False
by,by,by,33133,ADP,prep,True
turning,turn,turn,332792,VERB,pcomp,False
off,off,off,211539,ADP,prt,True
