Yall,Yall,yalla,145590,PROPN,npadvmod,False
have,have,have,134390,AUX,ROOT,True
a,a,a,0,DET,det,True
brand,brand,brand,39897,NOUN,nmod,False
new,new,new,199367,ADJ,amod,False
level,level,level,171192,NOUN,dobj,False
of,of,of,211535,ADP,prep,True
hell,hell,hell,135648,NOUN,pobj,False
in,in,in,149313,ADP,prep,True
which,which,which,364730,DET,pobj,True
to,to,to,324862,PART,aux,True
inhabit,inhabit,inhabit,152613,VERB,relcl,False
Melania,Melania,melania,182696,PROPN,compound,False
Trump,Trump,trump,331570,PROPN,nsubj,False
Leads,Leads,leads,169545,PROPN,ROOT,False
FEMA,FEMA,fem,111130,PROPN,compound,False
Briefing,briefing,briefing,40720,NOUN,dobj,False
Without,without,without,366665,ADP,prep,True
Husband,husband,husband,145307,NOUN,pobj,False
and,and,and,12285,CCONJ,cc,True
Yall,Yall,yalla,145590,PROPN,npadvmod,False
have,have,have,134390,AUX,ROOT,True
a,a,a,0,DET,det,True
brand,brand,brand,39897,NOUN,nmod,False
new,new,new,199367,ADJ,amod,False
level,level,level,171192,NOUN,dobj,False
of,of,of,211535,ADP,prep,True
hell,hell,hell,135648,NOUN,pobj,False
in,in,in,149313,ADP,prep,True
which,which,which,364730,DET,pobj,True
to,to,to,324862,PART,aux,True
inhabit,inhabit,inhabit,152613,VERB,relcl,False
Melania,Melania,melania,182696,PROPN,compound,False
Trump,Trump,trump,331570,PROPN,nsubj,False
Leads,Leads,leads,169545,PROPN,ROOT,False
FEMA,FEMA,fem,111130,PROPN,compound,False
Briefing,briefing,briefing,40720,NOUN,dobj,False
Without,without,without,366665,ADP,prep,True
Husband,husband,husband,145307,NOUN,pobj,False
and,and,and,12285,CCONJ,cc,True
