Yours,Yours,yours,157757,PROPN,ROOT,True
by,by,by,33133,ADP,prep,True
Raiden,Raiden,riden,272645,PROPN,compound,False
X,X,x,368209,PROPN,compound,False
CHANYEOL,CHANYEOL,carneol,48221,PROPN,pobj,False
feat,feat,feat,110640,NOUN,appos,False
Lee,Lee,lee,169910,PROPN,compound,False
Hi,Hi,hi,138127,PROPN,ROOT,False
and,and,and,12285,CCONJ,cc,True
Changmo,Changmo,achango,2198,PROPN,conj,False
on,on,on,212644,ADP,prep,True
Charts,Charts,charts,53001,PROPN,compound,False
PM,pm,pm,240704,NOUN,compound,False
KST,KST,kist,165149,PROPN,pobj,False
debut,debut,debut,77883,NOUN,appos,False
Bugs,bug,bug,42278,NOUN,ROOT,False
NEW,NEW,new,199367,PROPN,appos,False
Genie,Genie,genie,123581,PROPN,ROOT,False
NEW,NEW,new,199367,PROPN,appos,False
M,m,m,176591,NOUN,ROOT,False
