This,this,this,322217,DET,det,True
nigga,nigga,niggra,199896,NOUN,nsubj,False
got,get,get,124419,VERB,ROOT,False
on,on,on,212644,ADP,prep,True
an,an,an,11448,DET,det,True
ascot,ascot,ascot,21042,NOUN,pobj,False
finna,finna,fianna,111940,VERB,ROOT,False
sue,sue,sue,310062,VERB,xcomp,False
the,the,the,320691,DET,det,True
SHIT,SHIT,shit,288544,PROPN,dobj,False
out,out,out,216108,SCONJ,prep,True
of,of,of,211535,ADP,prep,True
the,the,the,320691,DET,det,True
city,city,city,58633,NOUN,pobj,False
