Tonight,tonight,tonight,325593,NOUN,npadvmod,False
at,at,at,22372,ADP,prep,True
Thai,Thai,thai,320436,PROPN,compound,False
time,time,time,323746,NOUN,pobj,False
at,at,at,22372,ADP,prep,True
Beijing,Beijing,beliing,31094,PROPN,compound,False
time,time,time,323746,NOUN,pobj,False
A,a,a,0,DET,det,True
new,new,new,199367,ADJ,amod,False
TVC,tvc,tc,317382,NOUN,nsubjpass,False
will,will,will,365768,VERB,aux,True
be,be,be,29345,AUX,auxpass,True
released,release,release,266810,VERB,ROOT,False
Ca,can,can,45964,VERB,aux,True
nt,not,not,208798,PART,neg,False
wait,wait,wait,362072,VERB,ROOT,False
for,for,for,116301,ADP,prep,True
that,that,that,320639,DET,pobj,True
MercixBright,MercixBright,overbright,218426,PROPN,compound,False
https:/,https:/,chotts,55912,NOUN,pobj,False
