Took,Took,took,325689,PROPN,ROOT,False
Gongchan,Gongchan,gongman,127729,PROPN,dobj,False
years,year,year,146706,NOUN,dobj,False
to,to,to,324862,PART,aux,True
be,be,be,29345,AUX,xcomp,True
a,a,a,0,DET,det,True
TV,tv,tv,333139,NOUN,compound,False
actor,actor,actor,3272,NOUN,attr,False
after,after,after,5615,ADP,prep,True
a,a,a,0,DET,det,True
series,series,series,286094,NOUN,pobj,False
of,of,of,211535,ADP,prep,True
web,web,web,363659,NOUN,compound,False
dramas,drama,drama,92648,NOUN,pobj,False
Hardwork,Hardwork,hairwork,132464,PROPN,compound,False
realy,realy,really,261766,PROPN,nsubj,False
never,never,never,199350,ADV,neg,True
betrays,betray,betray,32791,VERB,ROOT,False
