Break,break,break,40228,VERB,amod,False
Up,up,up,354457,ADP,prt,True
Song,Song,song,297195,PROPN,nsubjpass,False
was,be,be,29345,AUX,auxpass,True
not,not,not,208798,PART,neg,True
sent,send,send,285228,VERB,ROOT,False
to,to,to,324862,ADP,dative,True
US,US,us,355940,PROPN,compound,True
radios,radio,radio,259607,NOUN,pobj,False
so,so,so,295959,ADV,advmod,True
far,far,far,109839,ADV,advmod,False
to,to,to,324862,PART,aux,True
be,be,be,29345,AUX,aux,True
playing,play,play,238701,VERB,xcomp,False
in,in,in,149313,ADP,prep,True
all,all,all,8522,DET,pobj,True
Some,some,some,297029,DET,det,True
radios,radio,radio,259607,NOUN,nsubjpass,False
were,be,be,29345,AUX,auxpass,True
allowed,allow,allow,9006,VERB,ROOT,False
to,to,to,324862,PART,aux,True
play,play,play,238701,VERB,xcomp,False
the,the,the,320691,DET,det,True
song,song,song,297195,NOUN,dobj,False
but,but,but,43550,CCONJ,cc,True
C,c,c,43829,NOUN,conj,False
