Telugu,Telugu,telugu,318465,PROPN,compound,False
Big,Big,big,33680,PROPN,compound,False
Boss,Boss,boss,38606,PROPN,compound,False
Ka,Ka,ka,162638,PROPN,compound,False
Badshah,Badshah,padshah,222883,PROPN,nsubj,False
Tollywood,Tollywood,hollywood,142499,PROPN,nmod,False
Young,Young,young,157730,PROPN,nmod,False
Tiger,Tiger,tiger,323437,PROPN,appos,False
Nandhamuri,Nandhamuri,dhauri,83906,PROPN,compound,False
Taraka,taraka,baraka,27673,NOUN,compound,False
Rama,Rama,rama,260235,PROPN,compound,False
Rao,Rao,prao,245327,PROPN,nmod,False
Gariki,Gariki,ariki,19689,PROPN,compound,False
Janmadina,Janmadina,almadia,9088,PROPN,nsubj,False
subhakankshalu,subhakankshalu,bankshall,27523,NOUN,ROOT,False
May,May,may,177739,PROPN,aux,True
Ur,Ur,ur,355246,PROPN,compound,False
b,b,b,25416,NOUN,ROOT,False
