Wikipedia,Wikipedia,cirripedia,58342,PROPN,nsubj,False,1
is,be,be,29345,AUX,ROOT,True,1
great,great,great,129442,ADJ,amod,False,1
idk,idk,dk,90515,NOUN,attr,False,0
what,what,what,364447,PRON,dobj,True,0
anybody,anybody,anybody,13088,PRON,nsubj,False,0
says,say,say,276740,VERB,ccomp,False,1
anyone,anyone,anyone,13244,PRON,nsubj,True,0
that,that,that,320639,DET,nsubj,True,0
disagrees,disagree,disagree,86961,VERB,relcl,False,1
is,be,be,29345,AUX,ROOT,True,1
a,a,a,0,DET,det,True,1
fucking,fucking,fucking,119745,ADJ,amod,False,1
herb,herb,herb,136883,NOUN,attr,False,1
mark,mark,mark,180142,VERB,appos,False,0
trickassbuster,trickassbuster,trickster,329575,NOUN,npadvmod,False,0
