ROTFLMAO,ROTFLMAO,olomao,212340,PROPN,csubjpass,False,0
nigga,nigga,niggra,199896,NOUN,dobj,False,0
was,be,be,29345,AUX,aux,True,0
gon,go,go,127161,VERB,ROOT,False,0
na,to,to,324862,ADP,prep,False,0
in,in,in,149313,ADV,prep,True,1
on,on,on,212644,ADP,prep,True,0
that,that,that,320639,DET,det,True,0
TT,TT,att,22912,PROPN,compound,False,0
Lol,lol,lola,174784,ADV,ROOT,False,0
'm,be,be,29345,AUX,ROOT,True,0
over,over,over,218092,ADP,prep,True,0
diein,diein,dieing,85144,PROPN,compound,False,1
lol,lol,lola,174784,PROPN,pobj,False,0
