upload,upload,upload,354835,VERB,ccomp,False,1
a,a,a,0,DET,det,True,1
YouTube,YouTube,outbeg,216184,PROPN,compound,False,1
video,video,video,359514,NOUN,dobj,False,1
DEMAND,demand,demand,80349,NOUN,nmod,False,0
IT,it,it,159424,NOUN,nmod,True,0
vote,vote,vote,361409,NOUN,ROOT,False,0
for,for,for,116301,ADP,prep,True,0
Pop,pop,pop,243193,NOUN,compound,False,1
artist,artist,artist,20750,NOUN,compound,False,1
Flawless,Flawless,flawless,114253,PROPN,pobj,False,1
to,to,to,324862,PART,aux,True,0
perform,perform,perform,230668,VERB,advcl,False,0
Z10,Z10,z,368716,PROPN,dobj,False,0
