LA,LA,la,166590,PROPN,nsubj,False,0
TONIGHT,TONIGHT,tonight,325593,PROPN,nsubj,False,0
WAS,be,be,29345,VERB,ROOT,True,0
CRAZY,CRAZY,crazy,72341,PROPN,attr,False,0
USHER,USHER,usher,355987,PROPN,ROOT,False,0
JADEN,JADEN,aden,3669,PROPN,conj,False,0
SEAN,SEAN,sean,282519,PROPN,conj,False,0
and,and,and,12285,CCONJ,cc,True,0
even,even,even,106079,ADV,advmod,True,1
little,little,little,173876,ADJ,amod,False,0
sister,sister,sister,292572,NOUN,conj,False,0
WILLOW,WILLOW,willow,365820,PROPN,compound,False,0
SMITH,SMITH,smith,294935,PROPN,appos,False,0
WE,we,we,363451,PRON,nsubj,True,0
SHUT,shut,shut,289397,VERB,ROOT,False,0
LA,LA,la,166590,PROPN,compound,False,0
DOWN,DOWN,down,92197,PROPN,dobj,True,0
LOVE,LOVE,love,175534,PROPN,compound,False,0
YALL,YALL,yalla,145590,PROPN,ROOT,False,0
