since,since,since,291358,SCONJ,mark,True,0
did,do,do,90528,AUX,aux,True,0
n't,not,not,208798,PART,neg,True,0
know,know,know,165702,VERB,ROOT,False,0
what,what,what,364447,PRON,dobj,True,0
the,the,the,320691,DET,det,True,0
hell,hell,hell,135648,NOUN,nsubj,False,0
were,be,be,29345,AUX,aux,True,0
talking,talk,talk,315639,VERB,relcl,False,0
about,about,about,756,ADP,prep,True,0
in,in,in,149313,ADP,prep,True,0
the,the,the,320691,DET,det,True,0
first,first,first,113286,ADJ,amod,True,0
place,place,place,238538,NOUN,pobj,False,0
overlooked,overlook,overlook,220125,VERB,parataxis,False,0
said,say,say,276740,VERB,ccomp,False,0
spelling,spelling,spelling,299108,NOUN,compound,False,1
mistakes,mistake,mistake,190185,NOUN,dobj,False,1
