ThirstyNiggas,ThirstyNiggas,thirsting,322191,PROPN,ROOT,False,0
Text,text,text,320378,VERB,ROOT,False,0
soon,soon,soon,297339,ADV,advmod,False,0
as,as,as,20837,SCONJ,mark,True,0
leave,leave,leave,169747,VERB,advcl,False,1
the,the,the,320691,DET,det,True,0
club,club,club,60615,NOUN,dobj,False,0
asking,ask,ask,21294,VERB,advcl,False,0
for,for,for,116301,ADP,prep,True,0
some,some,some,297029,DET,det,True,0
pictures,picture,picture,236096,NOUN,pobj,False,0
of,of,of,211535,ADP,dep,True,0
what,what,what,364447,PRON,pcomp,True,0
aha,aha,aha,6619,ADP,ROOT,False,0
