Well,well,well,364011,INTJ,intj,True,0
looks,look,look,175060,VERB,ROOT,False,1
like,like,like,172172,SCONJ,mark,False,0
'm,be,be,29345,AUX,aux,True,0
going,go,go,127161,VERB,advcl,False,0
to,to,to,324862,PART,aux,True,1
have,have,have,134390,AUX,xcomp,True,0
to,to,to,324862,PART,aux,True,1
take,take,take,315491,VERB,xcomp,True,1
trip,trip,trip,330270,NOUN,dobj,False,1
to,to,to,324862,ADP,prep,True,1
ATL,ATL,atle,22672,PROPN,pobj,False,0
to,to,to,324862,PART,aux,True,1
see,see,see,283054,VERB,advcl,True,0
