Be,be,be,29345,AUX,ROOT,True,0
the,the,the,320691,DET,det,True,0
first,first,first,113286,ADJ,attr,True,0
to,to,to,324862,PART,aux,True,0
know,know,know,165702,VERB,relcl,False,1
what,what,what,364447,PRON,nsubj,True,0
's,be,be,29345,AUX,aux,True,0
going,go,go,127161,VERB,ccomp,False,0
on,on,on,212644,ADP,prt,True,0
Check,check,check,53311,VERB,ROOT,False,1
out,out,out,216108,ADP,prt,True,0
the,the,the,320691,DET,det,True,0
November,November,november,209151,PROPN,dobj,False,0
What,what,what,364447,PRON,attr,True,0
's,be,be,29345,AUX,ROOT,True,0
the,the,the,320691,DET,det,True,0
Buzz,Buzz,buzz,43798,PROPN,nsubj,False,1
here,here,here,136991,ADV,advmod,True,0
before,before,before,30510,ADP,mark,True,0
's,be,be,29345,AUX,advcl,True,0
even,even,even,106079,ADV,advmod,True,0
back,back,back,25705,ADV,advmod,True,0
from,from,from,119298,ADP,prep,True,0
