ya'll,ya'll,yalla,145590,PROPN,advmod,False,0
need,need,need,197910,VERB,ROOT,False,0
to,to,to,324862,PART,aux,True,0
make,make,make,178090,VERB,xcomp,True,1
official,official,official,211620,ADJ,amod,False,1
api,api,apii,16983,PROPN,nsubj,False,1
's,'s,s,275971,PART,case,True,1
like,like,like,172172,INTJ,intj,False,0
does,do,do,90528,AUX,ccomp,True,0
for,for,for,116301,ADP,mark,True,0
developers,developer,developer,83488,NOUN,nsubj,False,1
to,to,to,324862,PART,aux,True,0
tie,tie,tie,323366,VERB,advcl,False,1
into,into,into,156343,ADP,prep,True,0
