Ladies,Ladies,ladies,167185,PROPN,npadvmod,False,0
if,if,if,146980,SCONJ,mark,True,0
ever,ever,ever,106143,ADV,advmod,True,0
said,say,say,276740,VERB,ROOT,False,0
love,love,love,175534,VERB,ccomp,False,1
during,during,during,94458,ADP,prep,True,0
sex,sex,sex,286812,NOUN,pobj,False,1
times,time,time,323746,NOUN,npadvmod,False,0
out,out,out,216108,SCONJ,prep,True,0
of,of,of,211535,ADP,prep,True,0
's,be,be,29345,AUX,aux,True,0
talking,talk,talk,315639,VERB,ROOT,False,0
to,to,to,324862,ADP,prep,True,0
NOT,not,not,208798,ADV,neg,True,0
YOU,you,you,157723,PRON,ROOT,True,0
sextips,sextip,sextiply,286918,NOUN,appos,False,0
