Fwd,fwd,fwd,120756,ADP,ROOT,False,0
Crvena,Crvena,crena,72616,PROPN,compound,False,1
Zvezda,Zvezda,veda,357634,PROPN,appos,False,1
vs,vs,vs,361509,ADP,prep,False,0
Borac,Borac,bora,38313,PROPN,compound,False,1
Cacak,Cacak,caca,44035,PROPN,compound,False,1
Prediction,Prediction,prediction,246938,PROPN,ROOT,False,1
In,in,in,149313,ADP,ROOT,True,0
Serbian,Serbian,serbian,285938,PROPN,compound,False,1
Lav,Lav,lav,169246,PROPN,compound,False,0
Cup,Cup,cup,75053,PROPN,compound,False,0
Hollywood,Hollywood,hollywood,142499,PROPN,compound,False,1
Picker,Picker,picker,235879,PROPN,pobj,False,1
