Denise,Denise,denis,81131,PROPN,compound,False,1
Schump,Schump,schlump,280315,PROPN,nsubj,False,1
chosen,choose,choose,55661,VERB,ROOT,False,0
for,for,for,116301,ADP,prep,True,0
Teacher,teacher,teacher,317432,NOUN,pobj,False,1
Tuesday,Tuesday,tuesday,332139,PROPN,compound,False,1
honor,honor,honor,143420,NOUN,dobj,False,1
with,with,with,366582,ADP,prep,True,0
a,a,a,0,DET,det,True,1
certificate,certificate,certificate,51577,NOUN,pobj,False,0
and,and,and,12285,CCONJ,cc,True,0
a,a,a,0,DET,det,True,1
collection,collection,collection,62900,NOUN,conj,False,0
of,of,of,211535,ADP,prep,True,0
gifts,gift,gift,124755,NOUN,pobj,False,0
Shump,Shump,hump,145076,PROPN,nsubj,False,0
said,say,say,276740,VERB,ROOT,False,0
with,with,with,366582,ADP,prep,True,0
