Talk,talk,talk,315639,NOUN,compound,False,1
shit,shit,shit,288544,NOUN,ROOT,False,1
about,about,about,756,ADP,prep,True,0
someone,someone,someone,297038,PRON,pobj,True,0
else,else,else,97787,ADV,advmod,True,0
situation,situation,situation,292666,NOUN,conj,False,1
but,but,but,43550,CCONJ,cc,True,0
is,be,be,29345,AUX,conj,True,0
worse,bad,bad,26158,ADJ,acomp,False,1
than,than,than,320565,SCONJ,mark,True,0
there,there,there,321216,PRON,expl,True,0
s,s,s,275971,VERB,advcl,False,1
whodoesthat,whodoesthat,whoosh,365341,DET,ROOT,False,0
