came,come,come,63721,VERB,ROOT,False,0
into,into,into,156343,ADP,prep,True,0
the,the,the,320691,DET,det,True,0
house,house,house,144380,NOUN,pobj,False,1
after,after,after,5615,ADP,prep,True,0
a,a,a,0,DET,det,True,1
hard,hard,hard,133614,ADJ,amod,False,1
day,day,day,76257,NOUN,pobj,False,1
of,of,of,211535,ADP,prep,True,0
first,first,first,113286,ADJ,amod,True,0
year,year,year,146706,NOUN,pobj,False,1
in,in,in,149313,ADP,prep,True,1
middle,middle,middle,186688,ADJ,amod,False,1
school,school,school,280423,NOUN,pobj,False,1
saw,see,see,283054,VERB,ROOT,False,0
the,the,the,320691,DET,det,True,0
game,game,game,121666,NOUN,nsubj,False,1
sitting,sit,sit,292603,VERB,ccomp,False,1
at,at,at,22372,ADP,prep,True,0
computer,computer,computer,64981,NOUN,compound,False,1
table,table,table,314826,NOUN,pobj,False,1
grabbed,grab,grab,128456,VERB,ROOT,False,0
