APPCRAFT,APPCRAFT,campcraft,45830,PROPN,compound,False,0
software,software,software,296381,NOUN,ROOT,False,1
T,T,t,314735,PROPN,compound,False,1
Mobile,mobile,mobile,190942,NOUN,ROOT,False,1
Will,Will,will,365768,VERB,aux,True,0
Deliver,deliver,deliver,80183,VERB,ROOT,False,0
The,the,the,320691,DET,det,True,0
BlackBerry,BlackBerry,blackberry,35446,PROPN,dobj,False,1
Bold,Bold,bold,37498,PROPN,dobj,False,0
On,on,on,212644,ADP,prep,True,0
November,November,november,209151,PROPN,pobj,False,0
th,th,th,320421,NOUN,pobj,False,0
T,T,t,314735,PROPN,compound,False,1
Mobile,Mobile,mobile,190942,PROPN,nsubj,False,1
has,have,have,134390,AUX,ROOT,True,0
finall,finall,finally,112856,NOUN,dobj,False,1
