hey,hey,hey,135346,INTJ,ROOT,False,0
just,just,just,162503,ADV,advmod,True,0
wanted,want,want,362465,VERB,ROOT,False,0
to,to,to,324862,PART,aux,True,0
tell,tell,tell,318356,VERB,xcomp,False,1
that,that,that,320639,SCONJ,mark,True,0
the,the,the,320691,DET,det,True,0
video,video,video,359514,NOUN,nsubj,False,1
was,be,be,29345,AUX,ccomp,True,0
SO,so,so,295959,ADV,advmod,True,0
funny,funny,funny,120308,ADJ,acomp,False,1
good,good,good,127869,ADJ,amod,False,1
job,job,job,161424,NOUN,ROOT,False,1
