TJ,tj,taj,315479,NOUN,amod,False,0
thanks,thank,thank,320604,NOUN,npadvmod,False,0
now,now,now,209199,ADV,advmod,True,0
have,have,have,134390,AUX,ROOT,True,0
that,that,that,320639,DET,det,True,0
song,song,song,297195,NOUN,dobj,False,1
in,in,in,149313,ADP,prep,True,1
head,head,head,134575,NOUN,pobj,False,1
and,and,and,12285,CCONJ,cc,True,0
visions,vision,vision,360405,NOUN,conj,False,1
of,of,of,211535,ADP,prep,True,0
s,s,s,275971,ADJ,case,False,1
younger,young,young,157730,ADJ,amod,False,1
self,self,self,283523,NOUN,compound,False,0
dancing,dancing,dancing,76687,NOUN,advcl,False,1
to,to,to,324862,ADP,prep,True,0
that,that,that,320639,DET,pobj,True,0
