bet,bet,bet,32670,VERB,ROOT,False,1
Haha,haha,haha,132277,INTJ,ROOT,False,0
teamceltics,teamceltic,acetic,2038,NOUN,ROOT,False,1
yesterday,yesterday,yesterday,146935,NOUN,npadvmod,False,1
Clowns,clown,clown,60597,NOUN,ROOT,False,0
RT,RT,rt,275072,PROPN,ROOT,False,0
teamheat,teamheat,streamhead,305982,NOUN,nsubj,False,1
at,at,at,22372,ADP,prep,True,1
Philly,philly,hilly,139458,ADV,pobj,False,0
nite,nite,niter,200316,ADJ,advmod,False,0
let,let,let,170875,VERB,ROOT,False,0
go,go,go,127161,VERB,ccomp,True,0
