Shoutouts,shoutout,shutout,289410,NOUN,nsubj,False,0
to,to,to,324862,ADP,prep,True,0
is,be,be,29345,AUX,ROOT,True,0
a,a,a,0,DET,det,True,1
dang,dang,dang,76751,NOUN,compound,False,1
fool,fool,fool,116092,NOUN,attr,False,0
Got,got,got,128258,VERB,ROOT,False,0
ta,to,to,324862,PART,aux,False,0
love,love,love,175534,VERB,xcomp,False,1
doe,doe,doe,90813,PROPN,dobj,False,0
myyyyyyyyyy,myyyyyyyyyy,mayey,177805,PROPN,conj,False,0
niggggggaaaaaa,niggggggaaaaaa,niggra,199896,PROPN,advmod,False,0
for,for,for,116301,ADP,prep,True,0
life,life,life,171890,NOUN,pobj,False,1
k,k,k,162637,VERB,ROOT,False,0
