Is,be,be,29345,AUX,ROOT,True,0
a,a,a,0,DET,det,True,1
little,little,little,173876,ADV,npadvmod,False,1
disappointed,disappointed,disappointed,87037,ADJ,acomp,False,1
about,about,about,756,ADP,prep,True,0
fall,fall,fall,109467,NOUN,pobj,False,1
've,have,have,134390,AUX,aux,True,0
waited,wait,wait,362072,VERB,ROOT,False,1
counted,count,count,70595,VERB,conj,False,1
down,down,down,92197,ADP,prt,True,0
for,for,for,116301,ADP,prep,True,0
favorite,favorite,favorite,110510,ADJ,amod,False,1
season,season,season,282586,NOUN,pobj,False,1
day,day,day,76257,NOUN,conj,False,0
'll,will,will,365768,VERB,aux,True,0
feel,feel,feel,110884,VERB,conj,False,0
amazing,amazing,amazing,9904,ADJ,acomp,False,1
the,the,the,320691,DET,det,True,0
next,next,next,199504,ADJ,conj,True,0
like,like,like,172172,SCONJ,prep,False,0
summer,summer,summer,310930,NOUN,pobj,False,1
