Savvis,Savvis,savvies,279144,PROPN,nsubj,False,0
Delivers,Delivers,delivers,80199,PROPN,ROOT,False,1
Year,year,year,146706,NOUN,nmod,False,0
over,over,over,218092,ADP,prep,True,0
Year,Year,year,146706,PROPN,pobj,False,0
Revenue,Revenue,revenue,271190,PROPN,compound,False,0
Growth,Growth,growth,130440,PROPN,dobj,False,0
of,of,of,211535,ADP,prep,True,0
and,and,and,12285,CCONJ,cc,True,0
Adjusted,adjusted,adjusted,4068,ADJ,amod,False,0
EBITDA,EBITDA,cebidae,50314,PROPN,compound,False,0
Growth,Growth,growth,130440,PROPN,conj,False,0
of,of,of,211535,ADP,prep,True,0
for,for,for,116301,ADP,prep,True,0
Thir,Thir,thir,322050,PROPN,pobj,False,0
top10seo,top10seo,topepo,325852,ADJ,ROOT,False,0
