would,would,would,367745,VERB,aux,True,0
n't,not,not,208798,PART,neg,True,0
that,that,that,320639,DET,nsubjpass,True,0
be,be,be,29345,AUX,auxpass,True,0
fucked,fuck,fuck,119742,VERB,ROOT,False,1
up,up,up,354457,ADP,prt,True,0
if,if,if,146980,SCONJ,mark,True,0
added,add,add,3502,VERB,advcl,False,0
a,a,a,0,DET,det,True,1
year,year,year,146706,NOUN,dobj,False,1
to,to,to,324862,ADP,prep,True,0
Lil,Lil,lila,172215,PROPN,compound,False,0
Wayne,Wayne,wayne,362020,PROPN,poss,False,1
's,'s,s,275971,PART,case,True,1
jail,jail,jail,160146,NOUN,compound,False,1
sentence,sentence,sentence,285463,NOUN,pobj,False,1
lol,lol,lola,174784,INTJ,ROOT,False,1
