Getting,get,get,124419,VERB,ROOT,False,0
insulation,insulation,insulation,154068,NOUN,nsubj,False,1
put,put,put,257261,VERB,ccomp,True,1
in,in,in,149313,ADP,prep,True,1
attic,attic,attic,23072,ADJ,pobj,False,1
today,today,today,325003,NOUN,npadvmod,False,1
was,be,be,29345,AUX,auxpass,True,0
supposed,suppose,suppose,313048,VERB,ROOT,False,0
be,be,be,29345,AUX,xcomp,True,0
here,here,here,136991,ADV,advmod,True,0
at,at,at,22372,ADP,prep,True,1
am,am,am,9714,NOUN,pobj,True,0
but,but,but,43550,CCONJ,cc,True,0
got,get,get,124419,VERB,conj,False,0
here,here,here,136991,ADV,advmod,True,0
at,at,at,22372,ADP,prep,True,1
Where,where,where,364654,ADV,advmod,True,0
do,do,do,90528,AUX,ROOT,True,0
that,that,that,320639,DET,dobj,True,0
at,at,at,22372,ADP,prep,True,1
