love,love,love,175534,VERB,ROOT,False,1
and,and,and,12285,CCONJ,cc,True,0
love,love,love,175534,VERB,conj,False,1
ai,be,be,29345,VERB,ROOT,False,0
nt,not,not,208798,PART,neg,False,0
nuthin,nothing,nothing,208898,NOUN,attr,False,0
can,can,can,45964,VERB,aux,True,0
tell,tell,tell,318356,VERB,relcl,False,0
can,can,can,45964,VERB,aux,True,0
try,try,try,329065,VERB,ROOT,False,0
all,all,all,8522,DET,dobj,True,0
want,want,want,362465,VERB,relcl,False,0
to,to,to,324862,ADP,prep,True,0
this,this,this,322217,DET,det,True,0
bond,bond,bond,37793,NOUN,pobj,False,1
is,be,be,29345,AUX,ROOT,True,0
too,too,too,325685,ADV,advmod,True,0
strong,strong,strong,306510,ADJ,acomp,False,1
so,so,so,295959,ADV,advmod,True,0
imma,imma,limma,172416,ADP,dep,False,0
n,n,n,196396,ADJ,ROOT,False,0
